Siparis_ID,Tarih,Musteri_ID,Kategori,Urun,Satis_Kanali,Odeme_Yontemi,Liste_Fiyati,Satis_Adedi,Indirim_Orani,Kargo_Ucreti,Teslimat_Suresi,Memnuniyet_Puani
ORD-512973,2023-04-19,CUST-1647,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,2366.72,1,0.05,0.0,0,5
ORD-880158,2023-02-05,CUST-1022,Bilgisayar,Monitör,Mağaza,Havale/EFT,5723.75,1,0.0,0.0,0,4
ORD-858568,2023-11-11,CUST-1518,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,37639.01,1,0.0,0.0,0,3
ORD-854055,2023-01-15,CUST-1737,Aksesuar,Powerbank,Online,Kredi Kartı,623.81,1,0.05,49.9,2,5
ORD-407394,2023-10-19,CUST-1516,Telefon,Akıllı Saat,Online,Kredi Kartı,7498.07,1,0.0,49.9,2,3
ORD-392064,2023-01-25,CUST-1918,Bilgisayar,Laptop,Mobil Uygulama,Kapıda Ödeme,22354.47,1,0.05,49.9,3,5
ORD-383537,2023-01-06,CUST-1163,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,11457.67,1,0.0,29.9,3,4
ORD-796038,2023-07-14,CUST-1457,Bilgisayar,Laptop,Online,Havale/EFT,21971.34,1,0.05,49.9,4,5
ORD-531254,2023-03-08,CUST-1377,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,2501.24,1,0.1,29.9,2,5
ORD-851243,2023-09-15,CUST-1054,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,6155.64,3,0.05,29.9,1,5
ORD-400547,2023-06-24,CUST-1678,Telefon,Akıllı Telefon,Online,Kredi Kartı,52773.53,1,0.15,49.9,2,5
ORD-350836,2023-09-16,CUST-1850,Aksesuar,Kulaklık,Online,Havale/EFT,4636.15,1,0.0,29.9,4,4
ORD-266204,2023-09-15,CUST-1289,Bilgisayar,Monitör,Mobil Uygulama,Kapıda Ödeme,5897.16,1,0.05,29.9,2,5
ORD-649958,2023-01-09,CUST-1336,Aksesuar,Powerbank,Mağaza,Kredi Kartı,1067.6,2,0.2,0.0,0,5
ORD-236045,2023-06-14,CUST-1946,Bilgisayar,Tablet,Online,Kredi Kartı,13197.26,1,0.05,49.9,4,5
ORD-573895,2023-02-05,CUST-1146,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,2063.06,1,0.1,29.9,5,2
ORD-684126,2023-10-20,CUST-1814,Telefon,Akıllı Telefon,Online,Havale/EFT,37998.74,1,0.0,29.9,2,4
ORD-452780,2023-10-24,CUST-1060,Aksesuar,Powerbank,Mağaza,Kredi Kartı,354.78,1,0.1,0.0,0,5
ORD-338052,2023-08-04,CUST-1936,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,3517.24,1,0.0,0.0,0,5
ORD-137320,2023-04-15,CUST-1214,Aksesuar,Mouse/Klavye,Mağaza,Kapıda Ödeme,983.29,1,0.0,0.0,0,5
ORD-725613,2023-08-15,CUST-1460,Ev Elektroniği,Robot Süpürge,Mağaza,Havale/EFT,16555.41,1,0.0,0.0,0,3
ORD-818948,2023-03-30,CUST-1278,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,6192.81,1,0.0,29.9,2,4
ORD-830817,2023-01-17,CUST-1846,Telefon,Akıllı Telefon,Online,Kredi Kartı,11809.27,1,0.0,29.9,5,3
ORD-265268,2023-04-02,CUST-1615,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,9144.81,1,0.0,49.9,1,5
ORD-632925,2023-08-23,CUST-1629,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,4015.43,1,0.0,0.0,0,4
ORD-782654,2023-08-22,CUST-1052,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,3081.6,1,0.1,49.9,1,5
ORD-658397,2023-10-09,CUST-1041,Aksesuar,Powerbank,Mağaza,Havale/EFT,1025.1,1,0.0,0.0,0,3
ORD-705518,2023-03-02,CUST-1539,Aksesuar,Mouse/Klavye,Online,Havale/EFT,695.48,3,0.1,29.9,1,5
ORD-910397,2023-07-16,CUST-1810,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,27692.99,1,0.15,0.0,0,5
ORD-607963,2023-04-13,CUST-1814,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,18699.93,2,0.05,49.9,3,5
ORD-493343,2023-07-31,CUST-1440,Bilgisayar,Monitör,Mobil Uygulama,Havale/EFT,2564.48,1,0.0,49.9,4,4
ORD-453091,2023-06-03,CUST-1556,Telefon,Akıllı Saat,Online,Kapıda Ödeme,7484.04,1,0.0,29.9,2,5
ORD-534241,2023-12-02,CUST-1465,Aksesuar,Kulaklık,Online,Kredi Kartı,653.21,3,0.0,49.9,3,4
ORD-901948,2023-06-09,CUST-1009,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,20580.22,1,0.1,0.0,0,5
ORD-471428,2023-03-09,CUST-1990,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,37053.06,2,0.2,0.0,0,5
ORD-883942,2023-08-07,CUST-1725,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,6136.89,1,0.1,0.0,0,5
ORD-824876,2023-05-10,CUST-1478,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,2558.49,1,0.2,29.9,5,2
ORD-146895,2023-12-19,CUST-1663,Bilgisayar,Monitör,Online,Kredi Kartı,7679.69,3,0.0,49.9,2,5
ORD-730642,2023-03-28,CUST-1132,Telefon,Akıllı Telefon,Online,Havale/EFT,42506.0,3,0.15,49.9,1,5
ORD-950843,2023-10-10,CUST-1898,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,14030.87,1,0.1,49.9,1,5
ORD-432570,2023-02-11,CUST-1133,Ev Elektroniği,Televizyon,Mağaza,Havale/EFT,31188.27,1,0.2,0.0,0,5
ORD-832971,2023-01-18,CUST-1110,Bilgisayar,Laptop,Mobil Uygulama,Kredi Kartı,33842.32,1,0.05,29.9,2,5
ORD-317042,2023-06-21,CUST-1257,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,5051.46,2,0.0,29.9,1,3
ORD-588075,2023-04-10,CUST-1963,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,1389.79,1,0.05,49.9,1,5
ORD-297886,2023-11-07,CUST-1527,Aksesuar,Mouse/Klavye,Online,Kapıda Ödeme,1201.2,1,0.2,49.9,5,2
ORD-208029,2023-09-10,CUST-1029,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,360.59,1,0.0,49.9,3,4
ORD-556097,2023-02-06,CUST-1424,Telefon,Akıllı Telefon,Online,Havale/EFT,50566.95,1,0.1,29.9,4,5
ORD-157325,2023-03-14,CUST-1231,Aksesuar,Kulaklık,Online,Kredi Kartı,4441.87,1,0.05,29.9,1,5
ORD-164712,2023-12-19,CUST-1238,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,4124.32,1,0.0,29.9,4,5
ORD-171722,2023-11-28,CUST-1691,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Havale/EFT,9329.16,3,0.05,49.9,3,5
ORD-579846,2023-08-12,CUST-1344,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,2622.66,2,0.15,29.9,1,5
ORD-174890,2023-08-12,CUST-1247,Bilgisayar,Laptop,Mobil Uygulama,Kredi Kartı,26245.12,1,0.0,29.9,2,3
ORD-995183,2023-06-22,CUST-1764,Aksesuar,Powerbank,Mağaza,Kapıda Ödeme,791.96,1,0.0,0.0,0,4
ORD-990977,2023-11-03,CUST-1646,Bilgisayar,Tablet,Mağaza,Havale/EFT,7329.01,1,0.05,0.0,0,5
ORD-851166,2023-03-16,CUST-1010,Telefon,Akıllı Telefon,Online,Kredi Kartı,50380.25,1,0.1,49.9,5,3
ORD-493953,2023-04-04,CUST-1255,Aksesuar,Powerbank,Mobil Uygulama,Kapıda Ödeme,1380.98,1,0.05,49.9,1,5
ORD-557338,2023-07-24,CUST-1757,Bilgisayar,Tablet,Online,Kapıda Ödeme,11140.58,1,0.05,49.9,4,5
ORD-375871,2023-09-04,CUST-1529,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,41650.95,1,0.0,49.9,1,5
ORD-876967,2023-05-05,CUST-1682,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,9387.0,1,0.1,49.9,3,5
ORD-269270,2023-08-18,CUST-1951,Ev Elektroniği,Televizyon,Mağaza,Kapıda Ödeme,26275.46,1,0.1,0.0,0,5
ORD-752052,2023-03-02,CUST-1448,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,16072.64,3,0.0,0.0,0,4
ORD-995609,2023-12-29,CUST-1680,Aksesuar,Kulaklık,Online,Kapıda Ödeme,4426.47,1,0.0,49.9,5,3
ORD-824640,2023-11-14,CUST-1822,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,3149.77,1,0.15,0.0,0,5
ORD-171885,2023-02-13,CUST-1935,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,48328.11,2,0.2,49.9,1,5
ORD-705420,2023-11-16,CUST-1574,Bilgisayar,Tablet,Online,Kapıda Ödeme,14173.43,1,0.0,49.9,4,5
ORD-717921,2023-06-10,CUST-1086,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,8387.2,1,0.05,29.9,4,5
ORD-327640,2023-12-16,CUST-1387,Bilgisayar,Monitör,Online,Kredi Kartı,6140.76,1,0.0,29.9,1,4
ORD-794701,2023-12-05,CUST-1431,Bilgisayar,Laptop,Online,Kredi Kartı,43960.99,1,0.0,29.9,2,3
ORD-948599,2023-06-25,CUST-1162,Bilgisayar,Monitör,Online,Kapıda Ödeme,5168.65,1,0.1,29.9,3,5
ORD-992919,2023-01-21,CUST-1550,Ev Elektroniği,Televizyon,Online,Kapıda Ödeme,15574.64,1,0.05,49.9,2,5
ORD-229907,2023-10-06,CUST-1055,Ev Elektroniği,Robot Süpürge,Online,Havale/EFT,11950.45,2,0.05,29.9,5,2
ORD-604984,2023-02-23,CUST-1683,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,7885.59,1,0.0,0.0,0,3
ORD-827782,2023-10-26,CUST-1201,Bilgisayar,Tablet,Mobil Uygulama,Kredi Kartı,4194.64,2,0.0,29.9,5,2
ORD-278212,2023-05-20,CUST-1218,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,27375.87,2,0.2,49.9,4,5
ORD-920309,2023-12-04,CUST-1866,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,7093.93,1,0.0,0.0,0,3
ORD-242155,2023-07-09,CUST-1759,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,12773.1,1,0.0,0.0,0,5
ORD-589084,2023-07-30,CUST-1103,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,1255.63,3,0.0,49.9,4,5
ORD-505512,2023-07-07,CUST-1585,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,4735.09,1,0.0,29.9,4,5
ORD-661332,2023-12-21,CUST-1337,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,573.46,1,0.0,0.0,0,3
ORD-862208,2023-01-29,CUST-1438,Telefon,Akıllı Saat,Mobil Uygulama,Kredi Kartı,8430.43,3,0.2,49.9,1,5
ORD-524169,2023-03-31,CUST-1421,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,3194.73,1,0.0,49.9,5,2
ORD-271743,2023-03-07,CUST-1498,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,19052.99,2,0.0,0.0,0,3
ORD-963678,2023-08-03,CUST-1706,Bilgisayar,Tablet,Online,Kredi Kartı,11687.53,2,0.15,49.9,5,3
ORD-717704,2023-12-20,CUST-1386,Telefon,Akıllı Telefon,Online,Havale/EFT,23830.51,1,0.15,29.9,3,5
ORD-154654,2023-08-23,CUST-1221,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kapıda Ödeme,17468.43,2,0.05,49.9,3,5
ORD-968174,2023-12-17,CUST-1197,Ev Elektroniği,Televizyon,Online,Havale/EFT,37043.63,1,0.2,49.9,4,5
ORD-562010,2023-03-17,CUST-1348,Aksesuar,Kulaklık,Mobil Uygulama,Kredi Kartı,1151.93,1,0.05,49.9,1,5
ORD-250151,2023-02-25,CUST-1183,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,47935.61,1,0.15,49.9,5,1
ORD-841553,2023-11-26,CUST-1741,Ev Elektroniği,Televizyon,Online,Havale/EFT,35595.33,2,0.0,29.9,4,4
ORD-830413,2023-06-18,CUST-1411,Telefon,Akıllı Saat,Mağaza,Havale/EFT,4263.2,1,0.05,0.0,0,5
ORD-530763,2023-11-25,CUST-1049,Bilgisayar,Tablet,Mağaza,Havale/EFT,7940.49,1,0.0,0.0,0,3
ORD-424407,2023-04-27,CUST-1782,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,3125.29,1,0.0,49.9,2,3
ORD-329044,2023-12-26,CUST-1792,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,2527.15,1,0.15,49.9,1,5
ORD-820310,2023-02-12,CUST-1864,Bilgisayar,Laptop,Mobil Uygulama,Kapıda Ödeme,26211.32,1,0.15,49.9,4,5
ORD-139976,2023-10-15,CUST-1897,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,7092.39,2,0.05,49.9,3,5
ORD-339621,2023-08-12,CUST-1954,Telefon,Akıllı Saat,Online,Kredi Kartı,3554.78,1,0.0,29.9,4,5
ORD-781563,2023-03-19,CUST-1719,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,5474.4,1,0.0,49.9,1,5
ORD-142490,2023-06-09,CUST-1402,Aksesuar,Kulaklık,Mobil Uygulama,Kapıda Ödeme,2962.09,1,0.05,49.9,5,1
ORD-678715,2023-12-04,CUST-1797,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,1108.56,1,0.15,29.9,5,2
ORD-893916,2023-08-09,CUST-1625,Bilgisayar,Laptop,Mobil Uygulama,Kredi Kartı,41129.28,1,0.1,49.9,2,5
ORD-710399,2023-03-10,CUST-1299,Bilgisayar,Monitör,Mağaza,Havale/EFT,7888.13,1,0.05,0.0,0,5
ORD-560025,2023-11-14,CUST-1555,Bilgisayar,Tablet,Mağaza,Havale/EFT,5149.76,1,0.0,0.0,0,4
ORD-877084,2023-03-02,CUST-1886,Bilgisayar,Tablet,Online,Kredi Kartı,14167.72,1,0.0,29.9,5,1
ORD-727668,2023-07-17,CUST-1497,Bilgisayar,Tablet,Online,Havale/EFT,11739.34,1,0.05,29.9,3,5
ORD-240555,2023-05-27,CUST-1936,Aksesuar,Mouse/Klavye,Online,Havale/EFT,1994.39,1,0.15,49.9,2,5
ORD-919866,2023-07-17,CUST-1118,Ev Elektroniği,Robot Süpürge,Mağaza,Havale/EFT,6598.68,1,0.15,0.0,0,5
ORD-600347,2023-09-01,CUST-1640,Telefon,Akıllı Saat,Online,Kapıda Ödeme,8440.58,1,0.15,29.9,3,5
ORD-993445,2023-10-30,CUST-1659,Aksesuar,Kulaklık,Mobil Uygulama,Havale/EFT,529.15,1,0.0,49.9,1,3
ORD-728040,2023-05-05,CUST-1250,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,6229.56,1,0.1,29.9,2,5
ORD-571284,2023-04-11,CUST-1981,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,6778.39,1,0.0,0.0,0,4
ORD-315917,2023-05-26,CUST-1230,Telefon,Akıllı Saat,Online,Kredi Kartı,7231.86,1,0.1,29.9,3,5
ORD-946697,2023-11-28,CUST-1080,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,43348.28,1,0.1,49.9,5,2
ORD-445013,2023-09-20,CUST-1866,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,11863.38,2,0.0,0.0,0,4
ORD-704288,2023-12-16,CUST-1481,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,12457.82,1,0.15,49.9,2,5
ORD-665696,2023-08-20,CUST-1450,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,8844.66,1,0.0,0.0,0,4
ORD-972224,2023-03-10,CUST-1473,Telefon,Akıllı Saat,Online,Kapıda Ödeme,3260.15,1,0.15,49.9,4,5
ORD-200261,2023-07-15,CUST-1367,Telefon,Akıllı Saat,Online,Kapıda Ödeme,5566.89,1,0.0,49.9,3,5
ORD-248806,2023-10-14,CUST-1848,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,13640.07,1,0.0,49.9,1,3
ORD-825532,2023-03-17,CUST-1326,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kredi Kartı,676.27,1,0.2,49.9,5,3
ORD-854938,2023-02-27,CUST-1598,Aksesuar,Mouse/Klavye,Mağaza,Kredi Kartı,2221.22,1,0.0,0.0,0,4
ORD-242131,2023-01-03,CUST-1442,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,34392.75,1,0.0,0.0,0,5
ORD-325881,2023-12-01,CUST-1737,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,47596.36,1,0.0,0.0,0,3
ORD-655306,2023-09-18,CUST-1837,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,36096.01,1,0.0,0.0,0,5
ORD-153691,2023-08-15,CUST-1192,Ev Elektroniği,Robot Süpürge,Online,Havale/EFT,5327.52,2,0.1,49.9,1,5
ORD-995847,2023-05-07,CUST-1638,Telefon,Akıllı Saat,Online,Havale/EFT,8925.46,1,0.0,29.9,2,4
ORD-364265,2023-10-20,CUST-1877,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,11462.81,1,0.0,29.9,1,5
ORD-984612,2023-02-24,CUST-1353,Ev Elektroniği,Kahve Makinesi,Online,Havale/EFT,7825.72,2,0.0,49.9,4,3
ORD-437208,2023-06-23,CUST-1338,Telefon,Akıllı Saat,Online,Kredi Kartı,5304.33,1,0.0,29.9,5,2
ORD-664875,2023-08-22,CUST-1736,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,6691.45,1,0.05,29.9,5,3
ORD-701787,2023-03-05,CUST-1005,Aksesuar,Kulaklık,Online,Havale/EFT,1812.67,1,0.1,29.9,5,2
ORD-316065,2023-11-14,CUST-1984,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,40721.64,1,0.1,0.0,0,5
ORD-153688,2023-04-25,CUST-1962,Aksesuar,Kulaklık,Mobil Uygulama,Kapıda Ödeme,4483.18,1,0.0,29.9,3,4
ORD-924212,2023-06-25,CUST-1116,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,4884.83,1,0.15,29.9,3,5
ORD-842032,2023-05-04,CUST-1663,Ev Elektroniği,Robot Süpürge,Mağaza,Havale/EFT,10881.94,1,0.05,0.0,0,5
ORD-453997,2023-05-29,CUST-1199,Bilgisayar,Monitör,Online,Havale/EFT,5976.71,1,0.0,29.9,3,5
ORD-185216,2023-10-28,CUST-1437,Bilgisayar,Laptop,Mobil Uygulama,Kredi Kartı,30065.36,1,0.0,29.9,5,3
ORD-655096,2023-09-04,CUST-1635,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Havale/EFT,2233.57,1,0.0,29.9,3,3
ORD-231683,2023-12-12,CUST-1594,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,269.33,1,0.05,29.9,3,5
ORD-162560,2023-03-01,CUST-1140,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,8948.58,1,0.0,0.0,0,4
ORD-672174,2023-04-13,CUST-1462,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,2187.55,2,0.15,0.0,0,5
ORD-167026,2023-11-11,CUST-1815,Telefon,Akıllı Saat,Online,Havale/EFT,6130.15,1,0.0,29.9,3,3
ORD-569952,2023-12-03,CUST-1256,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,27180.95,1,0.0,49.9,4,5
ORD-883031,2023-08-12,CUST-1642,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,26231.55,1,0.05,29.9,5,3
ORD-864167,2023-04-11,CUST-1851,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,38441.97,1,0.0,0.0,0,5
ORD-358447,2023-07-19,CUST-1983,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,13110.47,1,0.0,0.0,0,3
ORD-184864,2023-02-17,CUST-1208,Aksesuar,Kulaklık,Online,Havale/EFT,1585.11,1,0.0,29.9,5,2
ORD-289493,2023-04-26,CUST-1382,Aksesuar,Kulaklık,Online,Kredi Kartı,1401.33,1,0.0,29.9,1,3
ORD-511523,2023-07-10,CUST-1714,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,3339.75,1,0.1,0.0,0,5
ORD-948236,2023-10-12,CUST-1470,Bilgisayar,Monitör,Mobil Uygulama,Kapıda Ödeme,6144.06,2,0.05,29.9,4,5
ORD-406108,2023-08-19,CUST-1901,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,14376.84,1,0.1,0.0,0,5
ORD-187847,2023-11-20,CUST-1958,Bilgisayar,Monitör,Online,Havale/EFT,7814.49,1,0.15,49.9,3,5
ORD-790628,2023-08-12,CUST-1567,Aksesuar,Kulaklık,Online,Kredi Kartı,1042.88,1,0.05,29.9,2,5
ORD-794409,2023-01-01,CUST-1444,Bilgisayar,Tablet,Online,Havale/EFT,12786.47,1,0.0,29.9,1,5
ORD-378993,2023-03-30,CUST-1013,Bilgisayar,Tablet,Online,Havale/EFT,6101.39,2,0.05,49.9,2,5
ORD-514641,2023-04-22,CUST-1914,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,2107.39,1,0.0,49.9,2,4
ORD-514743,2023-11-20,CUST-1132,Ev Elektroniği,Robot Süpürge,Mağaza,Kredi Kartı,10885.74,1,0.0,0.0,0,5
ORD-719578,2023-10-21,CUST-1016,Ev Elektroniği,Televizyon,Online,Kredi Kartı,21674.66,1,0.0,49.9,3,5
ORD-485731,2023-05-31,CUST-1478,Bilgisayar,Laptop,Online,Kredi Kartı,35244.3,1,0.0,29.9,4,5
ORD-506440,2023-07-31,CUST-1291,Aksesuar,Kulaklık,Mobil Uygulama,Kredi Kartı,1489.87,2,0.0,29.9,2,5
ORD-572531,2023-07-19,CUST-1882,Aksesuar,Powerbank,Mağaza,Kapıda Ödeme,1401.48,1,0.0,0.0,0,4
ORD-145319,2023-01-25,CUST-1704,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,464.84,1,0.0,29.9,5,3
ORD-105496,2023-08-05,CUST-1322,Aksesuar,Powerbank,Online,Kredi Kartı,384.85,2,0.15,29.9,1,5
ORD-412361,2023-11-04,CUST-1789,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,3415.92,1,0.0,0.0,0,3
ORD-720322,2023-01-08,CUST-1149,Aksesuar,Kulaklık,Mağaza,Havale/EFT,4279.2,2,0.0,0.0,0,4
ORD-828013,2023-07-29,CUST-1727,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,4349.41,2,0.0,0.0,0,4
ORD-373707,2023-12-25,CUST-1101,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,33464.95,1,0.0,0.0,0,3
ORD-903961,2023-07-27,CUST-1311,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,6502.86,1,0.05,29.9,1,5
ORD-888978,2023-03-05,CUST-1201,Bilgisayar,Laptop,Mobil Uygulama,Havale/EFT,26588.07,1,0.15,29.9,1,5
ORD-103874,2023-01-19,CUST-1436,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,6985.08,1,0.15,0.0,0,5
ORD-799276,2023-10-02,CUST-1568,Telefon,Akıllı Saat,Online,Havale/EFT,6347.45,2,0.0,29.9,1,4
ORD-418361,2023-12-08,CUST-1806,Telefon,Akıllı Saat,Online,Havale/EFT,6204.57,2,0.0,49.9,5,2
ORD-635059,2023-12-10,CUST-1673,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,2725.91,1,0.05,29.9,1,5
ORD-915314,2023-06-10,CUST-1500,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,14687.55,1,0.05,29.9,4,5
ORD-122734,2023-08-26,CUST-1522,Aksesuar,Powerbank,Online,Kapıda Ödeme,1439.22,1,0.0,49.9,5,3
ORD-977060,2023-08-06,CUST-1457,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,2026.58,1,0.05,29.9,3,5
ORD-249868,2023-07-03,CUST-1925,Bilgisayar,Laptop,Mağaza,Havale/EFT,26375.57,1,0.2,0.0,0,5
ORD-353516,2023-08-25,CUST-1383,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,5234.35,1,0.05,0.0,0,5
ORD-690453,2023-07-14,CUST-1006,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,46612.87,1,0.0,49.9,3,4
ORD-402539,2023-01-07,CUST-1779,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,12798.55,1,0.0,49.9,4,4
ORD-374852,2023-10-14,CUST-1700,Aksesuar,Powerbank,Mağaza,Kapıda Ödeme,1196.52,2,0.0,0.0,0,5
ORD-132730,2023-05-09,CUST-1405,Aksesuar,Mouse/Klavye,Mağaza,Kapıda Ödeme,2792.27,1,0.05,0.0,0,5
ORD-959812,2023-01-22,CUST-1719,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,29801.1,1,0.05,29.9,2,5
ORD-226028,2023-02-25,CUST-1115,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,10192.82,1,0.0,49.9,5,2
ORD-204068,2023-11-01,CUST-1172,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,26449.13,2,0.1,49.9,1,5
ORD-153587,2023-01-01,CUST-1040,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,18133.74,1,0.0,49.9,2,3
ORD-134847,2023-03-17,CUST-1283,Ev Elektroniği,Robot Süpürge,Mağaza,Havale/EFT,17594.21,1,0.0,0.0,0,5
ORD-181993,2023-06-05,CUST-1833,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,2177.66,1,0.05,0.0,0,5
ORD-773509,2023-07-29,CUST-1722,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kapıda Ödeme,6038.67,1,0.0,49.9,2,4
ORD-504799,2023-07-06,CUST-1853,Aksesuar,Powerbank,Mağaza,Kredi Kartı,1171.71,1,0.2,0.0,0,5
ORD-573620,2023-08-09,CUST-1077,Aksesuar,Powerbank,Online,Havale/EFT,1253.35,1,0.0,29.9,5,3
ORD-564191,2023-08-24,CUST-1460,Ev Elektroniği,Televizyon,Online,Kredi Kartı,9008.41,1,0.1,29.9,4,5
ORD-234374,2023-11-21,CUST-1479,Aksesuar,Powerbank,Online,Kapıda Ödeme,830.13,1,0.0,49.9,4,4
ORD-507217,2023-06-29,CUST-1239,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,963.62,1,0.05,0.0,0,5
ORD-758588,2023-12-05,CUST-1625,Aksesuar,Kulaklık,Mağaza,Havale/EFT,3618.31,1,0.2,0.0,0,5
ORD-630369,2023-05-02,CUST-1196,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,20968.85,1,0.05,49.9,1,5
ORD-118916,2023-06-29,CUST-1708,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kapıda Ödeme,8237.68,2,0.1,49.9,5,2
